target_id,method,k,effective_k,f1,mcc
8G7P|1|w,ens,1,1,0.8,0.7994424194675104
8G7P|1|w,ens,50,50,0.975609756097561,0.9757076446566205
8G7P|1|w,ens,100,100,0.975609756097561,0.9757076446566205
8G7P|1|w,ens,200,200,0.975609756097561,0.9757076446566205
8G7P|1|w,ens,500,500,0.975609756097561,0.9757076446566205
8GXB|1|A,ens,1,1,0.4,0.3960609460939153
8GXB|1|A,ens,50,50,0.7272727272727274,0.7380765483033477
8GXB|1|A,ens,100,100,0.7272727272727274,0.7380765483033477
8GXB|1|A,ens,200,200,0.8181818181818181,0.8311047823343187
8GXB|1|A,ens,500,500,0.8181818181818181,0.8311047823343187
8GXB|1|B,ens,1,1,0.4,0.3960609460939153
8GXB|1|B,ens,50,50,0.8181818181818181,0.8311047823343187
8GXB|1|B,ens,100,100,0.8181818181818181,0.8311047823343187
8GXB|1|B,ens,200,200,0.8181818181818181,0.8311047823343187
8GXB|1|B,ens,500,500,0.8333333333333333,0.8351480856071475
1XJR|1|A,ens,1,1,0.6153846153846153,0.6181537210199651
1XJR|1|A,ens,50,50,0.9655172413793104,0.9656185566080521
1XJR|1|A,ens,100,100,0.9655172413793104,0.9656185566080521
1XJR|1|A,ens,200,200,0.9655172413793104,0.9656185566080521
1XJR|1|A,ens,500,500,1.0,1.0
8GZP|1|S,ens,1,1,0.47619047619047616,0.4711676451402479
8GZP|1|S,ens,50,50,0.8500000000000001,0.8497164815054404
8GZP|1|S,ens,100,100,0.8500000000000001,0.8497164815054404
8GZP|1|S,ens,200,200,0.9302325581395349,0.9298042735848161
8GZP|1|S,ens,500,500,0.9302325581395349,0.9298042735848161
8GZR|1|C,ens,1,1,1.0,1.0
8GZR|1|C,ens,50,50,1.0,1.0
8GZR|1|C,ens,100,100,1.0,1.0
8GZR|1|C,ens,200,200,1.0,1.0
8GZR|1|C,ens,500,500,1.0,1.0
7ZPK|1|B,ens,1,1,0.9714285714285714,0.9714942562456333
7ZPK|1|B,ens,50,50,1.0,1.0
7ZPK|1|B,ens,100,100,1.0,1.0
7ZPK|1|B,ens,200,200,1.0,1.0
7ZPK|1|B,ens,500,500,1.0,1.0
8HIO|1|B,ens,1,1,0.5,0.49792091244879877
8HIO|1|B,ens,50,50,0.6153846153846153,0.665117357887099
8HIO|1|B,ens,100,100,0.6153846153846153,0.665117357887099
8HIO|1|B,ens,200,200,0.6250000000000001,0.6272404758204724
8HIO|1|B,ens,500,500,0.6666666666666667,0.6783228488952433
1Y0Q|1|A,ens,1,1,0.6956521739130435,0.6952184520897657
1Y0Q|1|A,ens,50,50,0.6956521739130435,0.6952184520897657
1Y0Q|1|A,ens,100,100,0.7169811320754718,0.7175623578566548
1Y0Q|1|A,ens,200,200,0.8173913043478261,0.8172678483752126
1Y0Q|1|A,ens,500,500,0.8376068376068376,0.8380117982218576
1Y26|1|X,ens,1,1,0.0,0.0
1Y26|1|X,ens,50,50,0.9166666666666666,0.9167107876451407
1Y26|1|X,ens,100,100,0.9166666666666666,0.9167107876451407
1Y26|1|X,ens,200,200,0.9166666666666666,0.9167107876451407
1Y26|1|X,ens,500,500,0.9361702127659575,0.9375430407106428
8T2X|1|tP,ens,1,1,0.975609756097561,0.9757229425227255
8T2X|1|tP,ens,50,50,0.975609756097561,0.9757229425227255
8T2X|1|tP,ens,100,100,0.975609756097561,0.9757229425227255
8T2X|1|tP,ens,200,200,0.975609756097561,0.9757229425227255
8T2X|1|tP,ens,500,500,0.975609756097561,0.9757229425227255
8HNT|1|B,ens,1,1,0.7719298245614035,0.7717459993601113
8HNT|1|B,ens,50,50,0.9285714285714286,0.9287805448978586
8HNT|1|B,ens,100,100,0.9285714285714286,0.9287805448978586
8HNT|1|B,ens,200,200,0.9285714285714286,0.9287805448978586
8HNT|1|B,ens,500,500,0.9285714285714286,0.9287805448978586
7ZTA|1|ATR1,ens,1,1,0.5555555555555556,0.55584480657718
7ZTA|1|ATR1,ens,50,50,0.8333333333333334,0.8373927772955438
7ZTA|1|ATR1,ens,100,100,0.9230769230769231,0.922777141566949
7ZTA|1|ATR1,ens,200,200,0.9230769230769231,0.922777141566949
7ZTA|1|ATR1,ens,500,500,0.9230769230769231,0.922777141566949
7ZW0|1|sn,ens,1,1,0.9500000000000001,0.9508536811280005
7ZW0|1|sn,ens,50,50,0.9500000000000001,0.9508536811280005
7ZW0|1|sn,ens,100,100,0.9500000000000001,0.9508536811280005
7ZW0|1|sn,ens,200,200,0.9500000000000001,0.9508536811280005
7ZW0|1|sn,ens,500,500,0.9500000000000001,0.9508536811280005
8A22|1|A9,ens,1,1,0.5625000000000001,0.6045827739205912
8A22|1|A9,ens,50,50,0.6,0.6344257933458506
8A22|1|A9,ens,100,100,0.6,0.6344257933458506
8A22|1|A9,ens,200,200,0.6206896551724138,0.6510784186873945
8A22|1|A9,ens,500,500,0.6923076923076923,0.7100559459361497
8J7R|1|C,ens,1,1,0.6376811594202899,0.6355915874319797
8J7R|1|C,ens,50,50,0.7714285714285715,0.7709819235551006
8J7R|1|C,ens,100,100,0.8059701492537314,0.8046552331049178
8J7R|1|C,ens,200,200,0.823529411764706,0.822593525129091
8J7R|1|C,ens,500,500,0.90625,0.9060505060041966
8HZE|1|B,ens,1,1,0.8421052631578948,0.8506208502506943
8HZE|1|B,ens,50,50,1.0,1.0
8HZE|1|B,ens,100,100,1.0,1.0
8HZE|1|B,ens,200,200,1.0,1.0
8HZE|1|B,ens,500,500,1.0,1.0
8HZL|1|B,ens,1,1,0.39999999999999997,0.4011426572005118
8HZL|1|B,ens,50,50,0.43902439024390244,0.4369088427135109
8HZL|1|B,ens,100,100,0.4864864864864865,0.48392743983322883
8HZL|1|B,ens,200,200,0.8085106382978724,0.8226845824025589
8HZL|1|B,ens,500,500,1.0,1.0
9FXO|1|L3,ens,1,1,0.6588235294117647,0.6583639589469339
9FXO|1|L3,ens,50,50,0.736842105263158,0.7385597094564436
9FXO|1|L3,ens,100,100,0.736842105263158,0.7385597094564436
9FXO|1|L3,ens,200,200,0.736842105263158,0.7385597094564436
9FXO|1|L3,ens,500,500,0.7415730337078651,0.7431995231118437
8I3Q|1|C,ens,1,1,0.851851851851852,0.8533283261239674
8I3Q|1|C,ens,50,50,0.8679245283018867,0.8710741761055735
8I3Q|1|C,ens,100,100,0.8727272727272727,0.8732570558154006
8I3Q|1|C,ens,200,200,0.8727272727272727,0.8732570558154006
8I3Q|1|C,ens,500,500,0.8727272727272727,0.8732570558154006
8PV7|1|C3,ens,1,1,0.8181818181818182,0.8169693295488991
8PV7|1|C3,ens,50,50,0.8444444444444444,0.8435950550921391
8PV7|1|C3,ens,100,100,0.8510638297872342,0.8517684694054859
8PV7|1|C3,ens,200,200,0.8510638297872342,0.8517684694054859
8PV7|1|C3,ens,500,500,0.8695652173913043,0.8694910122435316
9FXO|1|L5,ens,1,1,0.0,-0.0037865370910937523
9FXO|1|L5,ens,50,50,0.2909090909090909,0.28944289524320643
9FXO|1|L5,ens,100,100,0.29629629629629634,0.2944990053450868
9FXO|1|L5,ens,200,200,0.3571428571428571,0.35675198915901984
9FXO|1|L5,ens,500,500,0.6666666666666666,0.6672760568323729
8IBX|1|D,ens,1,1,0.9166666666666666,0.9186052560476433
8IBX|1|D,ens,50,50,0.9166666666666666,0.9186052560476433
8IBX|1|D,ens,100,100,0.9166666666666666,0.9186052560476433
8IBX|1|D,ens,200,200,0.9166666666666666,0.9186052560476433
8IBX|1|D,ens,500,500,0.9166666666666666,0.9186052560476433
8IBY|1|E,ens,1,1,0.5,0.5003936347351974
8IBY|1|E,ens,50,50,0.6915887850467289,0.6907708426346661
8IBY|1|E,ens,100,100,0.6981132075471698,0.6972905854392006
8IBY|1|E,ens,200,200,0.6981132075471698,0.6972905854392006
8IBY|1|E,ens,500,500,0.7079646017699115,0.7084879699025146
8IDF|1|B,ens,1,1,0.7096774193548386,0.7098132415591447
8IDF|1|B,ens,50,50,0.962962962962963,0.9632710711230692
8IDF|1|B,ens,100,100,0.962962962962963,0.9632710711230692
8IDF|1|B,ens,200,200,0.962962962962963,0.9632710711230692
8IDF|1|B,ens,500,500,0.9655172413793104,0.9657375789306062
8IP8|1|cl,ens,1,1,0.8717948717948718,0.8734689063645772
8IP8|1|cl,ens,50,50,0.8947368421052632,0.8990459583190871
8IP8|1|cl,ens,100,100,0.8947368421052632,0.8990459583190871
8IP8|1|cl,ens,200,200,0.9,0.9003785442004609
8IP8|1|cl,ens,500,500,0.923076923076923,0.9252878662708056
8JDM|1|B,ens,1,1,0.8484848484848485,0.8478382290193835
8JDM|1|B,ens,50,50,0.8749999999999999,0.8759048734024486
8JDM|1|B,ens,100,100,0.8749999999999999,0.8759048734024486
8JDM|1|B,ens,200,200,0.8749999999999999,0.8759048734024486
8JDM|1|B,ens,500,500,0.8749999999999999,0.8759048734024486
8JTR|1|B,ens,1,1,0.5000000000000001,0.5586685106483866
8JTR|1|B,ens,50,50,0.5555555555555556,0.6019705014558162
8JTR|1|B,ens,100,100,0.5555555555555556,0.6019705014558162
8JTR|1|B,ens,200,200,0.5789473684210525,0.6373469459118026
8JTR|1|B,ens,500,500,0.6470588235294118,0.690802160429007
2HW8|1|B,ens,1,1,1.0,1.0
2HW8|1|B,ens,50,50,1.0,1.0
2HW8|1|B,ens,100,100,1.0,1.0
2HW8|1|B,ens,200,200,1.0,1.0
2HW8|1|B,ens,500,500,1.0,1.0
8R6C|1|Z,ens,1,1,0.9500000000000001,0.9508039312639319
8R6C|1|Z,ens,50,50,0.975609756097561,0.9757021015350045
8R6C|1|Z,ens,100,100,0.975609756097561,0.9757021015350045
8R6C|1|Z,ens,200,200,0.975609756097561,0.9757021015350045
8R6C|1|Z,ens,500,500,0.975609756097561,0.9757021015350045
8K1E|1|A,ens,1,1,0.9302325581395349,0.9295387032912652
8K1E|1|A,ens,50,50,0.9523809523809523,0.9517460317460318
8K1E|1|A,ens,100,100,0.9523809523809523,0.9517460317460318
8K1E|1|A,ens,200,200,0.9523809523809523,0.9517460317460318
8K1E|1|A,ens,500,500,0.9523809523809523,0.9517460317460318
8K7W|1|A,ens,1,1,0.0,-0.011144872044926164
8K7W|1|A,ens,50,50,0.3333333333333333,0.32646048109965636
8K7W|1|A,ens,100,100,0.48000000000000004,0.4748106417177312
8K7W|1|A,ens,200,200,0.7586206896551724,0.7674734105651543
8K7W|1|A,ens,500,500,0.8571428571428571,0.8649115442832563
3Q1Q|1|B,ens,1,1,0.6484018264840182,0.6485598474551915
3Q1Q|1|B,ens,50,50,0.6595744680851063,0.6628011976444376
3Q1Q|1|B,ens,100,100,0.7330316742081447,0.7337990800704256
3Q1Q|1|B,ens,200,200,0.7330316742081447,0.7337990800704256
3Q1Q|1|B,ens,500,500,0.7330316742081447,0.7337990800704256
2AKE|1|B,ens,1,1,0.6451612903225806,0.6885732306217341
2AKE|1|B,ens,50,50,0.6666666666666666,0.7057167527513458
2AKE|1|B,ens,100,100,0.6666666666666666,0.7057167527513458
2AKE|1|B,ens,200,200,0.6666666666666666,0.7057167527513458
2AKE|1|B,ens,500,500,0.6923076923076923,0.7101761810556244
8KD9|1|N,ens,1,1,0.6153846153846153,0.6142935148320432
8KD9|1|N,ens,50,50,0.8947368421052632,0.8952100874906497
8KD9|1|N,ens,100,100,0.8947368421052632,0.8952100874906497
8KD9|1|N,ens,200,200,0.8947368421052632,0.8952100874906497
8KD9|1|N,ens,500,500,0.918918918918919,0.9186687160211526
8KEB|1|A,ens,1,1,0.9047619047619047,0.9081558202751573
8KEB|1|A,ens,50,50,0.9047619047619047,0.9081558202751573
8KEB|1|A,ens,100,100,0.9047619047619047,0.9081558202751573
8KEB|1|A,ens,200,200,0.9047619047619047,0.9081558202751573
8KEB|1|A,ens,500,500,0.9047619047619047,0.9081558202751573
8OPT|1|D,ens,1,1,0.4210526315789473,0.4754031951515266
8OPT|1|D,ens,50,50,0.5263157894736842,0.5957254399802911
8OPT|1|D,ens,100,100,0.5333333333333333,0.5636993416064848
8OPT|1|D,ens,200,200,0.5333333333333333,0.5636993416064848
8OPT|1|D,ens,500,500,0.5714285714285714,0.5945057382456471
8OVE|1|BE,ens,1,1,0.3095238095238095,0.3106487699265639
8OVE|1|BE,ens,50,50,0.3095238095238095,0.3106487699265639
8OVE|1|BE,ens,100,100,0.3095238095238095,0.3106487699265639
8OVE|1|BE,ens,200,200,0.5066666666666667,0.5057212347654518
8OVE|1|BE,ens,500,500,0.6027397260273972,0.601735079098268
8OVE|1|BF,ens,1,1,0.0,-0.005069478967534947
8OVE|1|BF,ens,50,50,0.0,-0.005069478967534947
8OVE|1|BF,ens,100,100,0.37499999999999994,0.38531063128098664
8OVE|1|BF,ens,200,200,0.9,0.8995719178082192
8OVE|1|BF,ens,500,500,0.9473684210526316,0.9484803060083804
8OVE|1|BH,ens,1,1,0.0,-0.004723431419939026
8OVE|1|BH,ens,50,50,0.15873015873015875,0.15657315831214488
8OVE|1|BH,ens,100,100,0.16129032258064516,0.15891041423516963
8OVE|1|BH,ens,200,200,0.4262295081967213,0.4265595068250343
8OVE|1|BH,ens,500,500,0.456140350877193,0.4545271118473998
2B63|1|R,ens,1,1,0.0,-0.014646873128709506
2B63|1|R,ens,50,50,0.3636363636363636,0.46782741582844406
2B63|1|R,ens,100,100,0.3636363636363636,0.46782741582844406
2B63|1|R,ens,200,200,0.5,0.5735889896121865
2B63|1|R,ens,500,500,0.5,0.5735889896121865
2BTE|1|E,ens,1,1,0.46511627906976744,0.4613878504098205
2BTE|1|E,ens,50,50,0.5,0.49728645675032457
2BTE|1|E,ens,100,100,0.6976744186046512,0.6956863681960574
2BTE|1|E,ens,200,200,0.9302325581395349,0.9299848859822945
2BTE|1|E,ens,500,500,0.9302325581395349,0.9299848859822945
8B2L|1|W2,ens,1,1,0.975609756097561,0.9757276372067598
8B2L|1|W2,ens,50,50,0.975609756097561,0.9757276372067598
8B2L|1|W2,ens,100,100,0.975609756097561,0.9757276372067598
8B2L|1|W2,ens,200,200,0.975609756097561,0.9757276372067598
8B2L|1|W2,ens,500,500,0.975609756097561,0.9757276372067598
8BHF|1|21,ens,1,1,0.5142857142857143,0.5167108570044697
8BHF|1|21,ens,50,50,0.5806451612903225,0.5786588367039689
8BHF|1|21,ens,100,100,0.7500000000000001,0.7500770954212959
8BHF|1|21,ens,200,200,0.7500000000000001,0.7500770954212959
8BHF|1|21,ens,500,500,0.7500000000000001,0.7500770954212959
8BSI|1|Lu,ens,1,1,0.9523809523809523,0.9520178441747069
8BSI|1|Lu,ens,50,50,0.975609756097561,0.9757229425227255
8BSI|1|Lu,ens,100,100,0.975609756097561,0.9757229425227255
8BSI|1|Lu,ens,200,200,0.975609756097561,0.9757229425227255
8BSI|1|Lu,ens,500,500,0.975609756097561,0.9757229425227255
8BTR|1|v,ens,1,1,0.9,0.9004184826849675
8BTR|1|v,ens,50,50,0.9473684210526315,0.9470055763501642
8BTR|1|v,ens,100,100,0.9473684210526315,0.9470055763501642
8BTR|1|v,ens,200,200,0.9473684210526315,0.9470055763501642
8BTR|1|v,ens,500,500,0.9473684210526315,0.9470055763501642
8BUU|1|V,ens,1,1,0.9230769230769231,0.922810218088363
8BUU|1|V,ens,50,50,0.9473684210526315,0.9469851324363034
8BUU|1|V,ens,100,100,0.9473684210526315,0.9469851324363034
8BUU|1|V,ens,200,200,0.9473684210526315,0.9469851324363034
8BUU|1|V,ens,500,500,0.9473684210526315,0.9469851324363034
8PEG|1|X,ens,1,1,0.6666666666666665,0.6819130843905838
8PEG|1|X,ens,50,50,0.7272727272727273,0.7342960453312678
8PEG|1|X,ens,100,100,0.75,0.7545954554751546
8PEG|1|X,ens,200,200,0.75,0.7545954554751546
8PEG|1|X,ens,500,500,0.75,0.7545954554751546
9FPY|1|U,ens,1,1,0.9523809523809523,0.9530865440370216
9FPY|1|U,ens,50,50,0.975609756097561,0.9757076446566205
9FPY|1|U,ens,100,100,0.975609756097561,0.9757076446566205
9FPY|1|U,ens,200,200,0.975609756097561,0.9757076446566205
9FPY|1|U,ens,500,500,1.0,1.0
2DVI|1|B,ens,1,1,1.0,1.0
2DVI|1|B,ens,50,50,1.0,1.0
2DVI|1|B,ens,100,100,1.0,1.0
2DVI|1|B,ens,200,200,1.0,1.0
2DVI|1|B,ens,500,500,1.0,1.0
8CBL|1|T,ens,1,1,0.6909090909090909,0.6896151311116684
8CBL|1|T,ens,50,50,0.8,0.7996969455071415
8CBL|1|T,ens,100,100,0.8148148148148148,0.8157185926701209
8CBL|1|T,ens,200,200,0.8363636363636363,0.8363908836389659
8CBL|1|T,ens,500,500,0.8679245283018867,0.8709093398970063
8CBM|1|T,ens,1,1,0.6470588235294117,0.648856129644628
8CBM|1|T,ens,50,50,0.7567567567567567,0.7549227500051366
8CBM|1|T,ens,100,100,0.7692307692307692,0.7673719738208815
8CBM|1|T,ens,200,200,0.8717948717948718,0.8709110764373804
8CBM|1|T,ens,500,500,0.918918918918919,0.9185554600658701
2DU3|1|D,ens,1,1,0.7999999999999999,0.8076987353210989
2DU3|1|D,ens,50,50,0.8205128205128205,0.8260404067384902
2DU3|1|D,ens,100,100,0.8421052631578947,0.8456725836826916
2DU3|1|D,ens,200,200,0.8421052631578947,0.8456725836826916
2DU3|1|D,ens,500,500,0.8648648648648648,0.8667545336063044
8CTI|1|C,ens,1,1,0.9743589743589743,0.9744817908745897
8CTI|1|C,ens,50,50,0.9743589743589743,0.9744817908745897
8CTI|1|C,ens,100,100,0.9743589743589743,0.9744817908745897
8CTI|1|C,ens,200,200,0.9743589743589743,0.9744817908745897
8CTI|1|C,ens,500,500,0.9743589743589743,0.9744817908745897
7UCK|1|2,ens,1,1,0.588235294117647,0.602702455711522
7UCK|1|2,ens,50,50,0.625,0.6340431583462726
7UCK|1|2,ens,100,100,0.7142857142857142,0.7145209900953335
7UCK|1|2,ens,200,200,0.7142857142857142,0.7145209900953335
7UCK|1|2,ens,500,500,0.7142857142857142,0.7145209900953335
4GCW|1|B,ens,1,1,0.7407407407407406,0.7516792143481377
4GCW|1|B,ens,50,50,0.7692307692307692,0.7766486105507974
4GCW|1|B,ens,100,100,0.7692307692307692,0.7766486105507974
4GCW|1|B,ens,200,200,0.9523809523809523,0.9531393267886844
4GCW|1|B,ens,500,500,0.9523809523809523,0.9531393267886844
7UO1|1|C,ens,1,1,0.5128205128205129,0.5101146400913299
7UO1|1|C,ens,50,50,0.5641025641025641,0.5617165505312722
7UO1|1|C,ens,100,100,0.65,0.6478794304756135
7UO1|1|C,ens,200,200,0.9268292682926829,0.9266541641303665
7UO1|1|C,ens,500,500,0.9268292682926829,0.9266541641303665
7UQ6|1|B,ens,1,1,0.9795918367346939,0.9796577322818555
7UQ6|1|B,ens,50,50,0.9795918367346939,0.9796577322818555
7UQ6|1|B,ens,100,100,0.9795918367346939,0.9796577322818555
7UQ6|1|B,ens,200,200,0.9795918367346939,0.9796577322818555
7UQ6|1|B,ens,500,500,0.9795918367346939,0.9796577322818555
8DFV|1|E,ens,1,1,0.9,0.9000115795313556
8DFV|1|E,ens,50,50,0.9047619047619047,0.9078545236537026
8DFV|1|E,ens,100,100,0.9047619047619047,0.9078545236537026
8DFV|1|E,ens,200,200,0.9047619047619047,0.9078545236537026
8DFV|1|E,ens,500,500,0.9500000000000001,0.9506463494296582
7UXA|1|E,ens,1,1,0.7441860465116279,0.7441899116316802
7UXA|1|E,ens,50,50,0.9787234042553191,0.9787807440721558
7UXA|1|E,ens,100,100,0.9787234042553191,0.9787807440721558
7UXA|1|E,ens,200,200,0.9787234042553191,0.9787807440721558
7UXA|1|E,ens,500,500,0.9787234042553191,0.9787807440721558
8DP3|1|R,ens,1,1,0.9393939393939394,0.9393294534333307
8DP3|1|R,ens,50,50,0.9705882352941176,0.9703364095575273
8DP3|1|R,ens,100,100,0.9855072463768115,0.9854866517173262
8DP3|1|R,ens,200,200,0.9855072463768115,0.9854866517173262
8DP3|1|R,ens,500,500,1.0,1.0
8E29|1|B,ens,1,1,0.9333333333333333,0.9345162050109259
8E29|1|B,ens,50,50,0.9333333333333333,0.9345162050109259
8E29|1|B,ens,100,100,0.9333333333333333,0.9345162050109259
8E29|1|B,ens,200,200,0.9333333333333333,0.9345162050109259
8E29|1|B,ens,500,500,0.9333333333333333,0.9345162050109259
8EG0|1|C,ens,1,1,0.761904761904762,0.7603621933874875
8EG0|1|C,ens,50,50,0.9268292682926829,0.9286437697123366
8EG0|1|C,ens,100,100,0.9268292682926829,0.9286437697123366
8EG0|1|C,ens,200,200,0.9268292682926829,0.9286437697123366
8EG0|1|C,ens,500,500,0.9268292682926829,0.9286437697123366
7V9A|1|R,ens,1,1,0.16,0.2069058233610835
7V9A|1|R,ens,50,50,0.1702127659574468,0.2150256960184118
7V9A|1|R,ens,100,100,0.17391304347826086,0.21794844178730544
7V9A|1|R,ens,200,200,0.35294117647058826,0.4621872829319282
7V9A|1|R,ens,500,500,0.36734693877551017,0.4736459520539847
8ESQ|1|6,ens,1,1,0.052631578947368425,0.04838922099665569
8ESQ|1|6,ens,50,50,0.16666666666666666,0.16446677449318087
8ESQ|1|6,ens,100,100,0.17647058823529413,0.17340405639771783
8ESQ|1|6,ens,200,200,0.5499999999999999,0.5655524735576795
8ESQ|1|6,ens,500,500,0.5882352941176471,0.5902354288513735
7VTI|1|B,ens,1,1,0.8571428571428571,0.8643388872787436
7VTI|1|B,ens,50,50,0.8799999999999999,0.8787751491205611
7VTI|1|B,ens,100,100,0.9090909090909091,0.9116846116771035
7VTI|1|B,ens,200,200,0.9090909090909091,0.9116846116771035
7VTI|1|B,ens,500,500,0.9166666666666666,0.9153645833333334
8EVS|1|EC,ens,1,1,0.3829787234042554,0.3924486451042877
8EVS|1|EC,ens,50,50,0.40963855421686746,0.4119868554428441
8EVS|1|EC,ens,100,100,0.49411764705882355,0.4988775294209552
8EVS|1|EC,ens,200,200,0.5434782608695653,0.555750760343596
8EVS|1|EC,ens,500,500,0.6046511627906976,0.6119563026127236
8EWG|1|B,ens,1,1,0.36363636363636365,0.37376284055752174
8EWG|1|B,ens,50,50,0.4444444444444445,0.44400052917269117
8EWG|1|B,ens,100,100,0.47058823529411764,0.4684803910421193
8EWG|1|B,ens,200,200,0.5454545454545454,0.5641050278784819
8EWG|1|B,ens,500,500,0.5454545454545454,0.5641050278784819
8EYU|1|A,ens,1,1,0.9600000000000001,0.9603383743335133
8EYU|1|A,ens,50,50,0.962962962962963,0.9631918962926965
8EYU|1|A,ens,100,100,0.962962962962963,0.9631918962926965
8EYU|1|A,ens,200,200,0.962962962962963,0.9631918962926965
8EYU|1|A,ens,500,500,1.0,1.0
8SD0|1|B,ens,1,1,0.5555555555555556,0.6147572052482851
8SD0|1|B,ens,50,50,0.7142857142857143,0.7421082385212817
8SD0|1|B,ens,100,100,0.7142857142857143,0.7421082385212817
8SD0|1|B,ens,200,200,0.7142857142857143,0.7421082385212817
8SD0|1|B,ens,500,500,0.7142857142857143,0.7421082385212817
8SH5|1|R,ens,1,1,0.7586206896551725,0.7641882224726112
8SH5|1|R,ens,50,50,0.9206349206349207,0.9210251449974357
8SH5|1|R,ens,100,100,0.9206349206349207,0.9210251449974357
8SH5|1|R,ens,200,200,0.9206349206349207,0.9210251449974357
8SH5|1|R,ens,500,500,0.9354838709677419,0.9369316459010812
9CXF|1|A,ens,1,1,0.36363636363636365,0.3619334405109575
9CXF|1|A,ens,50,50,0.36363636363636365,0.3619334405109575
9CXF|1|A,ens,100,100,0.36363636363636365,0.3619334405109575
9CXF|1|A,ens,200,200,0.48275862068965514,0.4824091839699032
9CXF|1|A,ens,500,500,0.5840707964601771,0.5834635605764531
9D9P|1|R,ens,1,1,0.9393939393939393,0.9406501882312335
9D9P|1|R,ens,50,50,0.9705882352941176,0.9707638183527826
9D9P|1|R,ens,100,100,0.9855072463768115,0.9854866517173262
9D9P|1|R,ens,200,200,0.9855072463768115,0.9854866517173262
9D9P|1|R,ens,500,500,1.0,1.0
9DE7|1|A,ens,1,1,0.9523809523809523,0.9527866142657274
9DE7|1|A,ens,50,50,1.0,1.0
9DE7|1|A,ens,100,100,1.0,1.0
9DE7|1|A,ens,200,200,1.0,1.0
9DE7|1|A,ens,500,500,1.0,1.0
8T29|1|R,ens,1,1,0.6206896551724138,0.6182994549575185
8T29|1|R,ens,50,50,0.6666666666666665,0.6686283598800982
8T29|1|R,ens,100,100,0.7037037037037038,0.7061491190410872
8T29|1|R,ens,200,200,0.9333333333333333,0.9328301886792453
8T29|1|R,ens,500,500,0.9333333333333333,0.9328301886792453
9DID|1|A,ens,1,1,0.7741935483870968,0.7877446376382415
9DID|1|A,ens,50,50,0.7741935483870968,0.7877446376382415
9DID|1|A,ens,100,100,0.8125,0.8213864310996545
9DID|1|A,ens,200,200,0.8125,0.8213864310996545
9DID|1|A,ens,500,500,0.8125,0.8213864310996545
9DID|1|B,ens,1,1,0.676056338028169,0.6771309596330218
9DID|1|B,ens,50,50,0.7222222222222221,0.7227918621722074
9DID|1|B,ens,100,100,0.7222222222222221,0.7227918621722074
9DID|1|B,ens,200,200,0.7222222222222221,0.7227918621722074
9DID|1|B,ens,500,500,0.746268656716418,0.754999631825112
9DIG|1|A,ens,1,1,0.5,0.5012824951964733
9DIG|1|A,ens,50,50,0.6181818181818182,0.6341743550352673
9DIG|1|A,ens,100,100,0.6557377049180328,0.6578542676708669
9DIG|1|A,ens,200,200,0.6557377049180328,0.6578542676708669
9DIG|1|A,ens,500,500,0.6779661016949153,0.6840262580782293
8TJX|1|N,ens,1,1,0.6722689075630253,0.6716807698483173
8TJX|1|N,ens,50,50,0.8017241379310344,0.8016466081287932
8TJX|1|N,ens,100,100,0.8017241379310344,0.8016466081287932
8TJX|1|N,ens,200,200,0.8101265822784811,0.8097945150408673
8TJX|1|N,ens,500,500,0.8101265822784811,0.8097945150408673
9E5O|1|B,ens,1,1,0.06451612903225808,0.06112677345518389
9E5O|1|B,ens,50,50,0.4117647058823529,0.4110790609609621
9E5O|1|B,ens,100,100,0.4117647058823529,0.4110790609609621
9E5O|1|B,ens,200,200,0.625,0.6342787307493729
9E5O|1|B,ens,500,500,0.7058823529411765,0.7090791639303116
8TUX|1|R,ens,1,1,0.7777777777777777,0.7813391636688963
8TUX|1|R,ens,50,50,0.7924528301886793,0.794811738310862
8TUX|1|R,ens,100,100,0.8070175438596493,0.8161765571538834
8TUX|1|R,ens,200,200,0.8214285714285714,0.8289329051304136
8TUX|1|R,ens,500,500,0.8214285714285714,0.8289329051304136
